symbol,entry_date,high_52wk,breakout_level,entry,sl,tp,quantity,position_value,risk_amount,volume_ratio,exit_date,exit_price,exit_reason,pnl_rupees,r_multiple,holding_days
LTF,2025-08-21,218.19,218.63,221.79,218.19,228.99,450,99805.5,1620.0,1.59,2025-08-25,218.19,SL_HIT,-1620.0,-1.0,4
LTF,2025-10-01,252.2,252.7,258.58,252.2,271.34,386,99811.88,2462.68,1.59,2025-10-15,271.34,TP_HIT,4925.36,2.0,14
LTF,2025-11-07,284.45,285.02,303.6,284.45,341.9,130,39468.0,2489.5,10.28,2025-11-24,292.55,TIME_EXIT,-1436.5,-0.58,17
LTTS,2023-09-05,4541.3,4550.38,4602.5,4541.3,4724.9,21,96652.5,1285.2,1.57,2023-09-14,4724.9,TP_HIT,2570.4,2.0,9
LTTS,2023-12-07,4880.75,4890.51,4926.5,4880.75,5018.0,20,98530.0,915.0,2.75,2023-12-13,4880.75,SL_HIT,-915.0,-1.0,6
LTTS,2023-12-14,5015.0,5025.03,5098.35,5015.0,5265.05,19,96868.65,1583.65,2.15,2023-12-15,5265.05,TP_HIT,3167.3,2.0,1
LTTS,2024-01-12,5396.95,5407.74,5468.95,5396.95,5612.95,18,98441.1,1296.0,1.99,2024-01-15,5396.95,SL_HIT,-1296.0,-1.0,3
LTTS,2024-04-03,5678.9,5690.26,5756.7,5678.9,5912.3,17,97863.9,1322.6,2.21,2024-04-09,5678.9,SL_HIT,-1322.6,-1.0,6
LICHSGFIN,2023-09-04,436.95,437.82,447.8,436.95,469.5,223,99859.4,2419.55,1.99,2023-09-14,469.5,TP_HIT,4839.1,2.0,10
LICHSGFIN,2023-10-03,473.35,474.3,477.3,473.35,485.2,209,99755.7,825.55,1.63,2023-10-04,473.35,SL_HIT,-825.55,-1.0,1
LICHSGFIN,2023-11-30,481.0,481.96,491.15,481.0,511.45,203,99703.45,2060.45,3.58,2023-12-07,511.45,TP_HIT,4120.9,2.0,7
LICHSGFIN,2023-12-08,527.05,528.1,532.3,527.05,542.8,187,99540.1,981.75,3.31,2023-12-12,527.05,SL_HIT,-981.75,-1.0,4
LICHSGFIN,2024-01-01,544.5,545.59,563.05,544.5,600.15,134,75448.7,2485.7,2.54,2024-01-16,583.95,TIME_EXIT,2800.6,1.13,15
LICHSGFIN,2024-01-29,590.0,591.18,600.0,590.0,620.0,166,99600.0,1660.0,2.77,2024-01-30,620.0,TP_HIT,3320.0,2.0,1
LICHSGFIN,2024-02-01,627.95,629.21,629.65,627.95,633.05,158,99484.7,268.6,1.96,2024-02-02,627.95,SL_HIT,-268.6,-1.0,1
LICHSGFIN,2024-06-12,688.0,689.38,715.4,688.0,770.2,91,65101.4,2493.4,3.03,2024-06-25,770.2,TP_HIT,4986.8,2.0,13
LTFOODS,2022-09-14,103.65,103.86,109.35,103.65,120.75,438,47895.3,2496.6,7.47,2022-09-16,103.65,SL_HIT,-2496.6,-1.0,2
LTFOODS,2022-10-27,130.9,131.16,135.15,130.9,143.65,588,79468.2,2499.0,2.69,2022-10-28,130.9,SL_HIT,-2499.0,-1.0,1
LTFOODS,2023-07-17,138.0,138.28,142.75,138.0,152.25,526,75086.5,2498.5,5.2,2023-07-19,152.25,TP_HIT,4997.0,2.0,2
LTFOODS,2023-07-20,155.25,155.56,160.75,155.25,171.75,454,72980.5,2497.0,2.43,2023-07-31,171.75,TP_HIT,4994.0,2.0,11
LTFOODS,2023-08-01,183.6,183.97,184.65,183.6,186.75,541,99895.65,568.05,2.37,2023-08-02,183.6,SL_HIT,-568.05,-1.0,1
LTFOODS,2023-11-07,194.4,194.79,199.65,194.4,210.15,476,95033.4,2499.0,2.56,2023-11-09,194.4,SL_HIT,-2499.0,-1.0,2
LTFOODS,2023-11-20,207.4,207.81,214.5,207.4,228.7,352,75504.0,2499.2,1.57,2023-11-22,207.4,SL_HIT,-2499.2,-1.0,2
LTFOODS,2023-12-05,223.6,224.05,228.2,223.6,237.4,438,99951.6,2014.8,1.57,2023-12-07,223.6,SL_HIT,-2014.8,-1.0,2
LTFOODS,2024-06-07,234.6,235.07,244.65,234.6,264.75,248,60673.2,2492.4,6.14,2024-06-14,264.75,TP_HIT,4984.8,2.0,7
LTFOODS,2024-08-01,301.25,301.85,306.95,301.25,318.35,325,99758.75,1852.5,1.86,2024-08-05,301.25,SL_HIT,-1852.5,-1.0,4
LTFOODS,2024-08-16,317.4,318.03,330.45,317.4,356.55,191,63115.95,2492.55,1.91,2024-08-22,356.55,TP_HIT,4985.1,2.0,6
LTFOODS,2024-08-23,359.6,360.32,362.75,359.6,369.05,275,99756.25,866.25,2.05,2024-08-26,369.05,TP_HIT,1732.5,2.0,3
LTFOODS,2024-09-03,389.95,390.73,404.7,389.95,434.2,169,68394.3,2492.75,2.25,2024-09-09,389.95,SL_HIT,-2492.75,-1.0,6
LTFOODS,2024-09-16,418.7,419.54,434.15,418.7,465.05,161,69898.15,2487.45,3.74,2024-09-18,418.7,SL_HIT,-2487.45,-1.0,2
LTFOODS,2025-06-06,464.95,465.88,477.35,464.95,502.15,201,95947.35,2492.4,2.63,2025-06-10,464.95,SL_HIT,-2492.4,-1.0,4
LTM,2023-12-08,5669.9,5681.24,5708.7,5669.9,5786.3,17,97047.9,659.6,2.6,2023-12-11,5786.3,TP_HIT,1319.2,2.0,3
LTM,2023-12-14,5820.0,5831.64,5944.3,5820.0,6192.9,16,95108.8,1988.8,2.6,2023-12-15,6192.9,TP_HIT,3977.6,2.0,1
LTM,2024-12-12,6642.65,6655.94,6667.65,6642.65,6717.65,14,93347.1,350.0,1.86,2024-12-13,6642.65,SL_HIT,-350.0,-1.0,1
LTM,2026-01-19,6380.0,6392.76,6407.0,6380.0,6461.0,15,96105.0,405.0,2.06,2026-01-20,6380.0,SL_HIT,-405.0,-1.0,1
LT,2022-12-01,2095.8,2099.99,2104.25,2095.8,2121.15,47,98899.75,397.15,1.67,2022-12-02,2095.8,SL_HIT,-397.15,-1.0,1
LT,2022-12-07,2110.0,2114.22,2124.0,2110.0,2152.0,47,99828.0,658.0,2.12,2022-12-08,2152.0,TP_HIT,1316.0,2.0,1
LT,2023-01-18,2217.8,2222.24,2266.5,2217.8,2363.9,44,99726.0,2142.8,2.39,2023-01-24,2217.8,SL_HIT,-2142.8,-1.0,6
LT,2023-04-28,2330.0,2334.66,2364.4,2330.0,2433.2,42,99304.8,1444.8,1.54,2023-05-11,2330.0,SL_HIT,-1444.8,-1.0,13
LT,2023-06-30,2432.9,2437.77,2475.55,2432.9,2560.85,40,99022.0,1706.0,1.54,2023-07-10,2432.9,SL_HIT,-1706.0,-1.0,10
LT,2023-07-21,2504.0,2509.01,2586.25,2504.0,2750.75,30,77587.5,2467.5,3.44,2023-08-07,2635.9,TIME_EXIT,1489.5,0.6,17
LT,2023-09-07,2766.8,2772.33,2846.4,2766.8,3005.6,31,88238.4,2467.6,2.61,2023-09-12,3005.6,TP_HIT,4935.2,2.0,5
LT,2023-12-01,3124.55,3130.8,3190.65,3124.55,3322.85,31,98910.15,2049.1,1.61,2023-12-04,3322.85,TP_HIT,4098.2,2.0,3
LT,2024-03-28,3737.9,3745.38,3763.9,3737.9,3815.9,26,97861.4,676.0,1.93,2024-04-01,3815.9,TP_HIT,1352.0,2.0,4
LT,2024-06-03,3860.0,3867.72,3897.15,3860.0,3971.45,25,97428.75,928.75,1.72,2024-06-04,3860.0,SL_HIT,-928.75,-1.0,1
LT,2024-12-09,3919.9,3927.74,3947.3,3919.9,4002.1,25,98682.5,685.0,1.76,2024-12-10,3919.9,SL_HIT,-685.0,-1.0,1
LATENTVIEW,2023-08-17,421.45,422.29,432.75,421.45,455.35,221,95637.75,2497.3,5.3,2023-08-23,421.45,SL_HIT,-2497.3,-1.0,6
LATENTVIEW,2023-09-01,449.95,450.85,455.15,449.95,465.55,219,99677.85,1138.8,2.81,2023-09-05,465.55,TP_HIT,2277.6,2.0,4
LATENTVIEW,2023-11-30,489.0,489.98,491.1,489.0,495.3,203,99693.3,426.3,2.91,2023-12-01,489.0,SL_HIT,-426.3,-1.0,1
LATENTVIEW,2024-02-06,503.9,504.91,523.95,503.9,564.05,124,64969.8,2486.2,6.39,2024-02-09,503.9,SL_HIT,-2486.2,-1.0,3
LAURUSLABS,2023-12-26,422.0,422.84,435.45,422.0,462.35,185,80558.25,2488.25,3.82,2024-01-05,422.0,SL_HIT,-2488.25,-1.0,10
LAURUSLABS,2024-04-08,453.4,454.31,462.45,453.4,480.55,216,99889.2,1954.8,2.11,2024-04-09,453.4,SL_HIT,-1954.8,-1.0,1
LAURUSLABS,2024-07-05,471.0,471.94,477.15,471.0,489.45,209,99724.35,1285.35,6.9,2024-07-08,471.0,SL_HIT,-1285.35,-1.0,3
LAURUSLABS,2024-09-05,484.3,485.27,489.0,484.3,498.4,204,99756.0,958.8,4.49,2024-09-06,484.3,SL_HIT,-958.8,-1.0,1
LAURUSLABS,2024-09-10,501.3,502.3,506.7,501.3,517.5,197,99819.9,1063.8,4.0,2024-09-16,501.3,SL_HIT,-1063.8,-1.0,6
LAURUSLABS,2024-11-29,555.55,556.66,567.15,555.55,590.35,176,99818.4,2041.6,2.01,2024-12-05,590.35,TP_HIT,4083.2,2.0,6
LAURUSLABS,2024-12-31,595.65,596.84,602.7,595.65,616.8,165,99445.5,1163.25,1.57,2025-01-01,616.8,TP_HIT,2326.5,2.0,1
LAURUSLABS,2025-06-09,660.9,662.22,667.35,660.9,680.25,149,99435.15,961.05,2.53,2025-06-12,680.25,TP_HIT,1922.1,2.0,3
LAURUSLABS,2025-06-27,685.6,686.97,701.8,685.6,734.2,142,99655.6,2300.4,1.78,2025-07-01,734.2,TP_HIT,4600.8,2.0,4
LAURUSLABS,2025-07-02,750.0,751.5,756.75,750.0,770.25,132,99891.0,891.0,1.76,2025-07-04,770.25,TP_HIT,1782.0,2.0,2
LAURUSLABS,2025-07-09,779.7,781.26,794.4,779.7,823.8,125,99300.0,1837.5,1.6,2025-07-14,823.8,TP_HIT,3675.0,2.0,5
LAURUSLABS,2025-07-28,846.0,847.69,889.25,846.0,975.75,57,50687.25,2465.25,6.94,2025-08-01,846.0,SL_HIT,-2465.25,-1.0,4
LAURUSLABS,2025-09-19,926.3,928.15,932.1,926.3,943.7,107,99734.7,620.6,2.62,2025-09-22,926.3,SL_HIT,-620.6,-1.0,3
LAURUSLABS,2025-12-19,1040.2,1042.28,1045.2,1040.2,1055.2,95,99294.0,475.0,2.01,2025-12-22,1055.2,TP_HIT,950.0,2.0,3
LAURUSLABS,2026-05-04,1144.85,1147.14,1166.4,1144.85,1209.5,85,99144.0,1831.75,2.75,2026-05-07,1209.5,TP_HIT,3663.5,2.0,3
LAURUSLABS,2026-06-23,1457.0,1459.91,1481.0,1457.0,1529.0,67,99227.0,1608.0,2.23,2026-06-24,1457.0,SL_HIT,-1608.0,-1.0,1
LAURUSLABS,2026-06-29,1492.6,1495.59,1500.3,1492.6,1515.7,66,99019.8,508.2,6.32,2026-06-30,1492.6,SL_HIT,-508.2,-1.0,1
LEMONTREE,2022-08-08,74.55,74.7,76.7,74.55,81.0,1162,89125.4,2498.3,4.25,2022-08-12,74.55,SL_HIT,-2498.3,-1.0,4
LEMONTREE,2022-09-09,79.1,79.26,80.05,79.1,81.95,1249,99982.45,1186.55,1.88,2022-09-12,81.95,TP_HIT,2373.1,2.0,3
LEMONTREE,2022-09-15,83.85,84.02,86.0,83.85,90.3,1162,99932.0,2498.3,1.83,2022-09-16,83.85,SL_HIT,-2498.3,-1.0,1
LEMONTREE,2022-11-07,95.0,95.19,95.8,95.0,97.4,1043,99919.4,834.4,2.15,2022-11-09,95.0,SL_HIT,-834.4,-1.0,2
LEMONTREE,2022-11-30,96.8,96.99,100.9,96.8,109.1,609,61448.1,2496.9,4.53,2022-12-01,96.8,SL_HIT,-2496.9,-1.0,1
LEMONTREE,2023-08-21,103.4,103.61,105.2,103.4,108.8,950,99940.0,1710.0,4.69,2023-08-23,108.8,TP_HIT,3420.0,2.0,2
LEMONTREE,2023-09-08,112.8,113.03,115.6,112.8,121.2,865,99994.0,2422.0,2.0,2023-09-12,112.8,SL_HIT,-2422.0,-1.0,4
LEMONTREE,2024-01-02,126.8,127.05,129.85,126.8,135.95,770,99984.5,2348.5,18.35,2024-01-08,126.8,SL_HIT,-2348.5,-1.0,6
LEMONTREE,2024-04-29,147.25,147.54,149.55,147.25,154.15,668,99899.4,1536.4,4.62,2024-04-30,154.15,TP_HIT,3072.8,2.0,1
LEMONTREE,2024-05-02,154.5,154.81,155.95,154.5,158.85,641,99963.95,929.45,2.08,2024-05-03,154.5,SL_HIT,-929.45,-1.0,1
LEMONTREE,2025-08-21,162.4,162.72,166.34,162.4,174.22,601,99970.34,2367.94,5.36,2025-08-22,174.22,TP_HIT,4735.88,2.0,1
LICI,2023-12-07,368.45,369.19,383.7,368.45,414.2,163,62543.1,2485.75,4.22,2023-12-21,368.45,SL_HIT,-2485.75,-1.0,14
LICI,2024-01-16,422.1,422.94,436.1,422.1,464.1,178,77625.8,2492.0,3.19,2024-01-23,464.1,TP_HIT,4984.0,2.0,7
LICI,2024-02-05,474.8,475.75,487.95,474.8,514.25,190,92710.5,2498.5,3.59,2024-02-08,514.25,TP_HIT,4997.0,2.0,3
LICI,2024-07-26,574.05,575.2,578.65,574.05,587.85,172,99527.8,791.2,1.62,2024-07-29,574.05,SL_HIT,-791.2,-1.0,3
LINDEINDIA,2023-06-13,4269.2,4277.74,4398.35,4269.2,4656.65,19,83568.65,2453.85,7.65,2023-06-28,4332.2,TIME_EXIT,-1256.85,-0.51,15
LINDEINDIA,2023-07-31,4863.0,4872.73,4987.3,4863.0,5235.9,20,99746.0,2486.0,2.87,2023-08-02,4863.0,SL_HIT,-2486.0,-1.0,2
LINDEINDIA,2023-08-21,5193.45,5203.84,5248.35,5193.45,5358.15,19,99718.65,1043.1,1.8,2023-08-22,5358.15,TP_HIT,2086.2,2.0,1
LINDEINDIA,2023-08-23,5900.0,5911.8,5949.15,5900.0,6047.45,16,95186.4,786.4,15.01,2023-08-24,5900.0,SL_HIT,-786.4,-1.0,1
LINDEINDIA,2024-04-24,7719.0,7734.44,8245.15,7719.0,9297.45,4,32980.6,2104.6,2.65,2024-05-08,7719.0,SL_HIT,-2104.6,-1.0,14
LINDEINDIA,2024-05-15,8645.0,8662.29,8775.3,8645.0,9035.9,11,96528.3,1433.3,4.05,2024-05-16,9035.9,TP_HIT,2866.6,2.0,1
LINDEINDIA,2024-05-21,9535.35,9554.42,9691.25,9535.35,10003.05,10,96912.5,1559.0,1.94,2024-05-22,9535.35,SL_HIT,-1559.0,-1.0,1
LLOYDSME,2024-09-17,810.95,812.57,820.85,810.95,840.65,121,99322.85,1197.9,3.56,2024-09-19,810.95,SL_HIT,-1197.9,-1.0,2
LLOYDSME,2024-09-20,834.0,835.67,843.05,834.0,861.15,118,99479.9,1067.9,3.67,2024-09-23,861.15,TP_HIT,2135.8,2.0,3
LLOYDSME,2024-09-26,901.9,903.7,919.25,901.9,953.95,108,99279.0,1873.8,2.5,2024-09-30,953.95,TP_HIT,3747.6,2.0,4
LLOYDSME,2024-12-09,1094.85,1097.04,1098.0,1094.85,1104.3,91,99918.0,286.65,4.15,2024-12-10,1104.3,TP_HIT,573.3,2.0,1
LLOYDSME,2024-12-16,1139.45,1141.73,1148.75,1139.45,1167.35,87,99941.25,809.1,1.76,2024-12-18,1167.35,TP_HIT,1618.2,2.0,2
LLOYDSME,2024-12-24,1186.0,1188.37,1189.15,1186.0,1195.45,84,99888.6,264.6,1.55,2024-12-26,1186.0,SL_HIT,-264.6,-1.0,2
LLOYDSME,2025-01-02,1269.0,1271.54,1340.75,1269.0,1484.25,34,45585.5,2439.5,2.56,2025-01-17,1423.55,TIME_EXIT,2815.2,1.15,15
LLOYDSME,2025-06-04,1478.0,1480.96,1500.0,1478.0,1544.0,66,99000.0,1452.0,2.51,2025-06-06,1478.0,SL_HIT,-1452.0,-1.0,2
LLOYDSME,2026-04-17,1612.0,1615.22,1623.3,1612.0,1645.9,61,99021.3,689.3,1.95,2026-04-20,1645.9,TP_HIT,1378.6,2.0,3
LODHA,2023-06-13,623.0,624.25,679.6,623.0,792.8,44,29902.4,2490.4,1.85,2023-06-16,623.0,SL_HIT,-2490.4,-1.0,3
LODHA,2023-07-06,722.5,723.95,728.1,722.5,739.3,137,99749.7,767.2,2.02,2023-07-07,722.5,SL_HIT,-767.2,-1.0,1
LODHA,2023-07-28,740.0,741.48,746.9,740.0,760.7,133,99337.7,917.7,1.51,2023-07-31,740.0,SL_HIT,-917.7,-1.0,3
LODHA,2023-09-11,779.7,781.26,797.75,779.7,833.85,125,99718.75,2256.25,1.54,2023-09-12,779.7,SL_HIT,-2256.25,-1.0,1
LODHA,2023-11-02,829.4,831.06,850.25,829.4,891.95,117,99479.25,2439.45,2.93,2023-11-07,829.4,SL_HIT,-2439.45,-1.0,5
LODHA,2024-01-04,1063.3,1065.43,1097.1,1063.3,1164.7,73,80088.3,2467.4,4.51,2024-01-05,1164.7,TP_HIT,4934.8,2.0,1
LODHA,2024-01-12,1198.9,1201.3,1208.05,1198.9,1226.35,82,99060.1,750.3,2.44,2024-01-15,1198.9,SL_HIT,-750.3,-1.0,3
LODHA,2024-05-22,1309.45,1312.07,1312.6,1309.45,1318.9,76,99757.6,239.4,2.52,2024-05-23,1318.9,TP_HIT,478.8,2.0,1
LUPIN,2023-05-29,800.0,801.6,805.7,800.0,817.1,124,99906.8,706.8,1.88,2023-05-30,800.0,SL_HIT,-706.8,-1.0,1
LUPIN,2023-06-15,831.35,833.01,834.75,831.35,841.55,119,99335.25,404.6,1.83,2023-06-16,831.35,SL_HIT,-404.6,-1.0,1
LUPIN,2023-06-21,843.65,845.34,875.05,843.65,937.85,79,69128.95,2480.6,7.19,2023-06-22,843.65,SL_HIT,-2480.6,-1.0,1
LUPIN,2023-07-12,921.0,922.84,940.5,921.0,979.5,106,99693.0,2067.0,1.72,2023-07-27,979.5,TP_HIT,4134.0,2.0,15
LUPIN,2023-08-03,998.7,1000.7,1035.35,998.7,1108.65,68,70403.8,2492.2,4.38,2023-08-09,1108.65,TP_HIT,4984.4,2.0,6
LUPIN,2023-11-24,1240.3,1242.78,1243.2,1240.3,1249.0,80,99456.0,232.0,1.94,2023-11-28,1240.3,SL_HIT,-232.0,-1.0,4
LUPIN,2023-11-30,1254.0,1256.51,1280.9,1254.0,1334.7,78,99910.2,2098.2,1.75,2023-12-05,1254.0,SL_HIT,-2098.2,-1.0,5
LUPIN,2023-12-28,1308.95,1311.57,1339.95,1308.95,1401.95,74,99156.3,2294.0,3.16,2024-01-01,1308.95,SL_HIT,-2294.0,-1.0,4
LUPIN,2024-01-02,1346.85,1349.54,1394.35,1346.85,1489.35,52,72506.2,2470.0,6.2,2024-01-17,1399.8,TIME_EXIT,283.4,0.11,15
LUPIN,2024-02-05,1521.35,1524.39,1573.15,1521.35,1676.75,48,75511.2,2486.4,1.63,2024-02-08,1676.75,TP_HIT,4972.8,2.0,3
LUPIN,2024-05-22,1704.25,1707.66,1715.8,1704.25,1738.9,58,99516.4,669.9,2.13,2024-05-23,1704.25,SL_HIT,-669.9,-1.0,1
LUPIN,2024-07-04,1728.0,1731.46,1759.3,1728.0,1821.9,56,98520.8,1752.8,5.67,2024-07-10,1821.9,TP_HIT,3505.6,2.0,6
LUPIN,2024-07-31,1882.0,1885.76,1911.85,1882.0,1971.55,52,99416.2,1552.2,1.79,2024-08-02,1971.55,TP_HIT,3104.4,2.0,2
LUPIN,2024-08-08,2029.95,2034.01,2050.8,2029.95,2092.5,48,98438.4,1000.8,2.83,2024-08-09,2092.5,TP_HIT,2001.6,2.0,1
LUPIN,2024-12-31,2328.75,2333.41,2355.7,2328.75,2409.6,42,98939.4,1131.9,3.64,2025-01-08,2328.75,SL_HIT,-1131.9,-1.0,8
LUPIN,2026-05-06,2381.0,2385.76,2442.9,2381.0,2566.7,40,97716.0,2476.0,2.67,2026-05-08,2381.0,SL_HIT,-2476.0,-1.0,2
MMTC,2023-09-04,45.9,45.99,52.5,45.9,65.7,378,19845.0,2494.8,6.28,2023-09-06,65.7,TP_HIT,4989.6,2.0,2
MMTC,2023-10-12,70.35,70.49,70.55,70.35,70.95,1417,99969.35,283.4,22.56,2023-10-13,70.95,TP_HIT,566.8,2.0,1
MMTC,2023-10-16,79.95,80.11,83.2,79.95,89.7,769,63980.8,2499.25,8.03,2023-10-18,79.95,SL_HIT,-2499.25,-1.0,2
MMTC,2024-02-05,89.2,89.38,92.2,89.2,98.2,833,76802.6,2499.0,1.92,2024-02-06,98.2,TP_HIT,4998.0,2.0,1
MMTC,2024-07-24,101.9,102.1,102.6,101.9,104.0,974,99932.4,681.8,5.74,2024-07-25,104.0,TP_HIT,1363.6,2.0,1
MMTC,2026-06-16,75.4,75.55,75.74,75.4,76.42,1320,99976.8,448.8,11.12,2026-06-17,75.4,SL_HIT,-448.8,-1.0,1
MRF,2022-11-07,93887.0,94074.77,94900.1,93887.0,96926.3,1,94900.1,1013.1,2.38,2022-11-09,93887.0,SL_HIT,-1013.1,-1.0,2
MGL,2023-03-06,931.7,933.56,985.95,931.7,1094.45,46,45353.7,2495.5,13.97,2023-03-21,987.35,TIME_EXIT,64.4,0.03,15
MGL,2023-05-09,1035.0,1037.07,1073.9,1035.0,1151.7,64,68729.6,2489.6,13.62,2023-05-15,1035.0,SL_HIT,-2489.6,-1.0,6
MGL,2023-12-07,1152.0,1154.3,1166.5,1152.0,1195.5,85,99152.5,1232.5,3.73,2023-12-08,1152.0,SL_HIT,-1232.5,-1.0,1
MGL,2024-01-12,1252.0,1254.5,1264.2,1252.0,1288.6,79,99871.8,963.8,1.84,2024-01-15,1252.0,SL_HIT,-963.8,-1.0,3
MGL,2024-01-18,1275.0,1277.55,1301.55,1275.0,1354.65,76,98917.8,2017.8,3.2,2024-01-25,1354.65,TP_HIT,4035.6,2.0,7
MGL,2024-03-05,1554.3,1557.41,1565.4,1554.3,1587.6,63,98620.2,699.3,2.13,2024-03-06,1554.3,SL_HIT,-699.3,-1.0,1
MGL,2024-06-28,1580.0,1583.16,1596.9,1580.0,1630.7,62,99007.8,1047.8,5.83,2024-07-01,1630.7,TP_HIT,2095.6,2.0,3
M&MFIN,2022-09-05,195.8,196.19,198.05,195.8,202.55,504,99817.2,1134.0,2.39,2022-09-06,202.55,TP_HIT,2268.0,2.0,1
M&MFIN,2022-12-05,217.2,217.63,222.95,217.2,234.45,434,96760.3,2495.5,4.49,2022-12-07,217.2,SL_HIT,-2495.5,-1.0,2
M&MFIN,2023-02-06,229.35,229.81,242.6,229.35,269.1,188,45608.8,2491.0,8.52,2023-02-21,237.15,TIME_EXIT,-1024.6,-0.41,15
M&MFIN,2023-05-04,257.95,258.47,267.8,257.95,287.5,253,67753.4,2492.05,4.09,2023-05-19,261.55,TIME_EXIT,-1581.25,-0.63,15
M&MFIN,2023-06-02,275.45,276.0,277.0,275.45,280.1,361,99997.0,559.55,1.56,2023-06-05,280.1,TP_HIT,1119.1,2.0,3
M&MFIN,2023-06-19,284.45,285.02,294.3,284.45,314.0,253,74457.9,2492.05,3.91,2023-06-23,284.45,SL_HIT,-2492.05,-1.0,4
M&MFIN,2023-06-30,307.5,308.12,313.45,307.5,325.35,319,99990.55,1898.05,1.88,2023-07-07,307.5,SL_HIT,-1898.05,-1.0,7
M&MFIN,2024-08-22,295.1,295.69,297.85,295.1,303.35,335,99779.75,921.25,3.65,2024-08-23,295.1,SL_HIT,-921.25,-1.0,1
M&MFIN,2024-08-27,303.25,303.86,304.15,303.25,305.95,328,99761.2,295.2,1.71,2024-08-28,303.25,SL_HIT,-295.2,-1.0,1
M&MFIN,2024-09-03,307.9,308.52,308.65,307.9,310.15,323,99693.95,242.25,3.86,2024-09-04,307.9,SL_HIT,-242.25,-1.0,1
M&MFIN,2024-09-26,319.8,320.44,323.25,319.8,330.15,309,99884.25,1066.05,1.52,2024-09-27,319.8,SL_HIT,-1066.05,-1.0,1
M&MFIN,2025-10-17,297.95,298.55,300.1,297.95,304.4,333,99933.3,715.95,2.59,2025-10-20,297.95,SL_HIT,-715.95,-1.0,3
M&MFIN,2025-10-29,305.4,306.01,317.45,305.4,341.55,207,65712.15,2494.35,10.22,2025-11-07,305.4,SL_HIT,-2494.35,-1.0,9
M&MFIN,2025-11-20,333.5,334.17,346.6,333.5,372.8,190,65854.0,2489.0,4.03,2025-11-28,372.8,TP_HIT,4978.0,2.0,8
M&M,2022-10-31,1338.0,1340.68,1348.6,1338.0,1369.8,74,99796.4,784.4,1.76,2022-11-03,1338.0,SL_HIT,-784.4,-1.0,3
M&M,2023-01-31,1366.55,1369.28,1378.75,1366.55,1403.15,72,99270.0,878.4,2.63,2023-02-01,1366.55,SL_HIT,-878.4,-1.0,1
M&M,2023-06-30,1422.8,1425.65,1453.6,1422.8,1515.2,68,98844.8,2094.4,1.98,2023-07-06,1515.2,TP_HIT,4188.8,2.0,6
M&M,2023-07-07,1552.9,1556.01,1564.15,1552.9,1586.65,63,98541.45,708.75,3.18,2023-07-10,1552.9,SL_HIT,-708.75,-1.0,3
M&M,2023-09-18,1610.7,1613.92,1641.45,1610.7,1702.95,60,98487.0,1845.0,3.22,2023-09-21,1610.7,SL_HIT,-1845.0,-1.0,3
M&M,2024-02-15,1758.0,1761.52,1765.05,1758.0,1779.15,56,98842.8,394.8,3.87,2024-02-16,1779.15,TP_HIT,789.6,2.0,1
M&M,2024-04-30,2133.0,2137.27,2156.35,2133.0,2203.05,46,99192.1,1074.1,1.98,2024-05-02,2203.05,TP_HIT,2148.2,2.0,2
M&M,2024-05-16,2317.15,2321.78,2371.75,2317.15,2480.95,42,99613.5,2293.2,2.5,2024-05-17,2480.95,TP_HIT,4586.4,2.0,1
M&M,2024-06-07,2761.9,2767.42,2857.45,2761.9,3048.55,26,74293.7,2484.3,1.57,2024-06-24,2915.8,TIME_EXIT,1517.1,0.61,17
M&M,2024-09-26,3149.0,3155.3,3181.1,3149.0,3245.3,31,98614.1,995.1,1.55,2024-09-30,3149.0,SL_HIT,-995.1,-1.0,4
M&M,2025-08-18,3313.5,3320.13,3383.1,3313.5,3522.3,29,98109.9,2018.4,2.55,2025-08-28,3313.5,SL_HIT,-2018.4,-1.0,10
M&M,2025-09-08,3577.8,3584.96,3701.4,3577.8,3948.6,20,74028.0,2472.0,1.52,2025-09-15,3577.8,SL_HIT,-2472.0,-1.0,7
MANAPPURAM,2023-07-26,134.1,134.37,135.1,134.1,137.1,740,99974.0,740.0,1.88,2023-07-27,137.1,TP_HIT,1480.0,2.0,1
MANAPPURAM,2023-08-08,141.2,141.48,144.2,141.2,150.2,693,99930.6,2079.0,2.89,2023-08-17,150.2,TP_HIT,4158.0,2.0,9
MANAPPURAM,2023-11-16,156.55,156.86,160.5,156.55,168.4,623,99991.5,2460.85,6.28,2023-11-17,156.55,SL_HIT,-2460.85,-1.0,1
MANAPPURAM,2023-11-30,163.2,163.53,164.4,163.2,166.8,608,99955.2,729.6,1.53,2023-12-01,163.2,SL_HIT,-729.6,-1.0,1
MANAPPURAM,2023-12-14,170.4,170.74,171.85,170.4,174.75,581,99844.85,842.45,1.68,2023-12-15,170.4,SL_HIT,-842.45,-1.0,1
MANAPPURAM,2024-06-27,207.3,207.71,210.97,207.3,218.31,474,99999.78,1739.58,5.45,2024-06-28,207.3,SL_HIT,-1739.58,-1.0,1
MANAPPURAM,2024-07-12,217.5,217.94,224.23,217.5,237.69,371,83189.33,2496.83,2.52,2024-07-19,217.5,SL_HIT,-2496.83,-1.0,7
MANAPPURAM,2025-03-21,230.4,230.86,234.16,230.4,241.68,427,99986.32,1605.52,8.97,2025-03-24,241.68,TP_HIT,3211.04,2.0,3
